<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,D,20191205,000000,231.8900000,232.1500000,229.0300000,231.7100000,23157550
SBER,D,20191206,000000,232.0000000,235.1400000,231.5500000,235.1400000,33265080
SBER,D,20191209,000000,235.4600000,237.5000000,234.3000000,237.0400000,31683450
SBER,D,20191210,000000,236.6000000,239.2900000,236.0000000,237.9100000,36059810
SBER,D,20191211,000000,237.8100000,241.2300000,237.7000000,240.3200000,44152540
SBER,D,20191212,000000,242.0100000,242.3000000,240.0900000,241.0500000,36011490
SBER,D,20191213,000000,242.0200000,243.2500000,241.1000000,241.2100000,33100880
SBER,D,20191216,000000,242.0200000,242.4800000,240.1300000,241.4500000,25489190
SBER,D,20191217,000000,241.8200000,242.9600000,241.0000000,241.6000000,33821980
SBER,D,20191218,000000,241.2100000,246.2500000,240.3600000,246.2000000,55754300
SBER,D,20191219,000000,246.2700000,248.4000000,243.1000000,244.0000000,59872840
SBER,D,20191220,000000,244.6000000,245.4000000,243.7200000,244.7100000,32926290
SBER,D,20191223,000000,244.7500000,249.1900000,244.0700000,248.8000000,23950490
SBER,D,20191224,000000,248.8000000,249.8900000,247.2700000,248.6700000,21016800
SBER,D,20191225,000000,248.9800000,249.3000000,247.1100000,248.0400000,7910360
SBER,D,20191226,000000,248.2000000,249.2400000,246.7100000,248.2400000,12979620
SBER,D,20191227,000000,248.5600000,252.9500000,248.5500000,252.0600000,31907600
SBER,D,20191230,000000,252.0900000,256.0000000,250.7300000,254.7500000,43131930
SBER,D,20200103,000000,255.9700000,258.1900000,253.7000000,255.0000000,35824160
SBER,D,20200106,000000,254.7500000,254.8400000,251.4000000,253.9000000,22327940
SBER,D,20200108,000000,253.6200000,259.1500000,253.0300000,259.1500000,40736030
SBER,D,20200109,000000,259.4100000,261.7600000,257.0100000,257.9900000,38196300
SBER,D,20200110,000000,257.9100000,259.2500000,256.8800000,258.1900000,18841650
SBER,D,20200113,000000,258.2100000,262.4000000,257.1500000,262.4000000,25849900
SBER,D,20200114,000000,262.5800000,263.2200000,258.6200000,259.0500000,31097130
SBER,D,20200115,000000,258.4500000,258.9100000,254.2100000,256.3100000,49328500
SBER,D,20200116,000000,257.1100000,259.5100000,256.1000000,257.5100000,40225420
SBER,D,20200117,000000,258.2000000,262.8200000,257.7500000,262.5000000,44891340
SBER,D,20200120,000000,263.2200000,266.9700000,261.8000000,266.2800000,29749210
SBER,D,20200121,000000,265.4700000,268.9000000,263.0200000,268.0600000,37927820
SBER,D,20200122,000000,268.6300000,270.8000000,265.5000000,266.5400000,44170920
SBER,D,20200123,000000,264.9000000,266.8900000,262.2400000,263.7300000,40484270
SBER,D,20200124,000000,264.5300000,267.5000000,264.2100000,265.4900000,27246250
SBER,D,20200127,000000,260.9900000,262.1000000,255.3200000,255.3200000,56011660
SBER,D,20200128,000000,257.0500000,258.8400000,254.1000000,257.7000000,47921360
SBER,D,20200129,000000,258.4000000,261.5700000,257.6100000,259.9400000,34921040
SBER,D,20200130,000000,257.9700000,258.6900000,255.2700000,257.3100000,31552340
SBER,D,20200131,000000,258.5000000,259.2000000,252.1700000,252.2000000,47800190
SBER,D,20200203,000000,251.8000000,254.9600000,251.1000000,253.9900000,52621110
SBER,D,20200204,000000,255.3300000,257.3800000,252.9000000,255.4000000,49731290
SBER,D,20200205,000000,255.8900000,257.6600000,253.1400000,255.2000000,50719760
SBER,D,20200206,000000,256.6600000,258.0000000,251.8600000,252.1100000,43319020
SBER,D,20200207,000000,253.1300000,254.3000000,248.7300000,254.3000000,50059840
SBER,D,20200210,000000,254.5500000,255.7300000,252.0700000,252.2600000,34935840
SBER,D,20200211,000000,253.7800000,259.7700000,253.0000000,254.5000000,79392360
SBER,D,20200212,000000,255.4000000,255.4900000,252.3100000,254.5000000,52447350
SBER,D,20200213,000000,253.6200000,255.1800000,252.5000000,253.8900000,36654420
SBER,D,20200214,000000,254.3800000,254.3800000,251.4000000,251.7500000,29982140
SBER,D,20200217,000000,252.5000000,253.1000000,250.1300000,251.3600000,26370580
SBER,D,20200218,000000,250.0800000,250.4400000,247.5700000,249.2000000,36259430
SBER,D,20200219,000000,250.3700000,250.6800000,247.9500000,249.7000000,25740870
SBER,D,20200220,000000,250.0700000,252.1700000,249.1300000,250.1500000,30707880
SBER,D,20200221,000000,248.4200000,251.4900000,247.2400000,250.8000000,27682840
SBER,D,20200225,000000,247.9800000,248.8300000,245.1700000,245.1900000,40505070
SBER,D,20200226,000000,244.7500000,251.2100000,243.2200000,250.8000000,67529090
SBER,D,20200227,000000,247.5000000,248.9800000,242.0000000,242.8800000,57887670
SBER,D,20200228,000000,234.9600000,239.0000000,231.0000000,233.3600000,123187610
SBER,D,20200302,000000,238.5500000,241.0000000,218.8600000,228.1700000,101688550
SBER,D,20200303,000000,233.0000000,239.0000000,232.2800000,236.6300000,83491100
SBER,D,20200304,000000,234.1300000,236.7000000,232.6200000,235.2700000,54165550
SBER,D,20200305,000000,237.0300000,238.7200000,230.6400000,232.3300000,56972700
SBER,D,20200306,000000,227.9900000,229.2000000,216.6700000,219.9900000,103932680
SBER,D,20200310,000000,197.9900000,212.7400000,184.8600000,201.2000000,243308680
SBER,D,20200311,000000,202.2000000,204.3300000,192.0500000,194.5300000,137765860
SBER,D,20200312,000000,185.1700000,187.8700000,173.1400000,175.9100000,197162330
SBER,D,20200313,000000,175.0000000,199.5200000,174.3000000,198.6000000,262618120
SBER,D,20200316,000000,194.0000000,196.7000000,186.0000000,195.8500000,173656160
SBER,D,20200317,000000,194.9200000,204.7800000,183.8000000,184.0100000,183602360
SBER,D,20200318,000000,178.9500000,182.2000000,172.1500000,174.2700000,154736970
SBER,D,20200319,000000,178.5000000,190.1500000,173.0600000,189.5100000,187222370
SBER,D,20200320,000000,198.6200000,201.8600000,192.0500000,195.6900000,170124950
SBER,D,20200323,000000,188.0000000,190.9900000,182.1000000,183.3700000,157690770
SBER,D,20200324,000000,193.3000000,195.0000000,189.1000000,192.6400000,104281150
SBER,D,20200325,000000,196.3700000,201.0000000,182.3200000,188.0800000,187724830
SBER,D,20200326,000000,187.6900000,191.2000000,182.8000000,188.0700000,111338470
SBER,D,20200327,000000,188.0500000,188.9700000,180.1700000,180.3800000,114106500
SBER,D,20200330,000000,177.0300000,183.2000000,174.9000000,183.0000000,93995170
SBER,D,20200331,000000,186.0000000,188.7700000,184.2500000,187.2100000,113605840
SBER,D,20200401,000000,183.2000000,185.4700000,182.0000000,184.7800000,76453050
SBER,D,20200402,000000,188.3400000,189.9000000,182.0000000,186.9500000,125289380
SBER,D,20200403,000000,186.6000000,187.4900000,184.2800000,185.6400000,92726520
SBER,D,20200406,000000,187.5200000,192.0200000,186.4200000,190.7000000,77520920
SBER,D,20200407,000000,193.1000000,200.5400000,193.0600000,197.6300000,136262480
SBER,D,20200408,000000,196.2000000,200.2900000,195.1200000,200.2900000,89695510
SBER,D,20200409,000000,202.4000000,205.4400000,199.3000000,203.6100000,109748080
SBER,D,20200410,000000,201.8500000,202.7500000,200.7000000,201.9900000,28658630
SBER,D,20200413,000000,201.9900000,202.1600000,197.3200000,198.2600000,41196340
SBER,D,20200414,000000,199.9900000,202.8500000,196.1000000,197.3700000,80132500
SBER,D,20200415,000000,196.0000000,196.2500000,186.0600000,186.0700000,97979270
SBER,D,20200416,000000,187.2200000,191.6700000,183.5300000,188.5000000,109069050
SBER,D,20200417,000000,192.5000000,192.7000000,188.2800000,191.8000000,71522530
SBER,D,20200420,000000,190.6000000,192.2300000,187.3100000,189.3200000,62162030
SBER,D,20200421,000000,185.5400000,187.5000000,183.6500000,186.0500000,94053840
SBER,D,20200422,000000,185.0500000,191.9400000,184.5000000,190.2000000,75194080
SBER,D,20200423,000000,192.0000000,192.5000000,188.6800000,190.9400000,62581600
SBER,D,20200424,000000,189.7300000,191.6500000,187.7000000,188.9100000,55252250
SBER,D,20200427,000000,189.9500000,190.5000000,188.4300000,188.9000000,43627150
SBER,D,20200428,000000,188.5500000,194.2200000,188.1700000,192.8000000,78555750
SBER,D,20200429,000000,194.3600000,195.8000000,192.8600000,195.8000000,69766160
SBER,D,20200430,000000,196.5200000,199.7000000,195.4600000,197.2500000,87028430
SBER,D,20200504,000000,195.6800000,195.6800000,193.2600000,193.6900000,56239930
SBER,D,20200505,000000,195.5400000,196.4600000,194.0000000,194.7500000,35239920
SBER,D,20200506,000000,194.9900000,197.2300000,194.3000000,195.7000000,49513900
SBER,D,20200507,000000,196.0000000,198.1500000,195.0600000,195.5100000,57670560
SBER,D,20200508,000000,196.0000000,196.2500000,194.6000000,196.0200000,33775280
SBER,D,20200512,000000,193.3000000,198.0000000,191.2000000,191.4000000,67270320
SBER,D,20200513,000000,190.0500000,190.6000000,186.6600000,187.3100000,63256890
SBER,D,20200514,000000,186.4900000,188.2000000,183.5000000,183.8100000,76532900
SBER,D,20200515,000000,186.1300000,186.7800000,183.3300000,183.8500000,63033850
SBER,D,20200518,000000,186.0600000,190.0000000,185.4000000,188.9300000,77252650
SBER,D,20200519,000000,190.3800000,192.5500000,186.8000000,189.0000000,105168650
SBER,D,20200520,000000,188.4500000,193.9800000,186.6000000,193.9800000,93311880
SBER,D,20200521,000000,194.0000000,196.3100000,191.5000000,192.4000000,79390610
SBER,D,20200522,000000,190.9700000,191.2500000,188.6000000,188.9000000,56926660
SBER,D,20200525,000000,189.6200000,191.3100000,188.8000000,191.0000000,23090830
SBER,D,20200526,000000,192.8300000,196.1000000,192.1100000,194.0000000,79038520
SBER,D,20200527,000000,194.0100000,198.9700000,193.3200000,198.5100000,115900270
SBER,D,20200528,000000,199.3300000,205.0000000,198.4000000,205.0000000,117073600
SBER,D,20200529,000000,204.2000000,204.4000000,199.1700000,200.5000000,106525280
SBER,D,20200601,000000,203.1000000,205.9300000,201.8100000,203.6600000,65100110
SBER,D,20200602,000000,204.5700000,212.0000000,204.0000000,212.0000000,116798700
SBER,D,20200603,000000,214.0000000,221.9200000,213.5100000,221.5000000,144505760
SBER,D,20200604,000000,220.6700000,221.0000000,212.5500000,213.1000000,122406780
SBER,D,20200605,000000,215.1300000,219.9300000,213.6000000,219.1000000,88508590
SBER,D,20200608,000000,219.7300000,223.1500000,217.4500000,220.3000000,88612450
SBER,D,20200609,000000,221.1900000,221.8800000,215.4400000,217.2300000,69097350
SBER,D,20200610,000000,217.0000000,217.5800000,211.8200000,212.5300000,91851980
SBER,D,20200611,000000,208.9900000,209.2400000,206.0100000,208.3500000,69726170
SBER,D,20200615,000000,205.0700000,207.8500000,202.3000000,207.3200000,75360850
SBER,D,20200616,000000,210.3000000,212.1900000,207.5200000,207.7600000,66267920
SBER,D,20200617,000000,208.5200000,210.3500000,206.9400000,208.1400000,56455710
SBER,D,20200618,000000,207.8000000,208.1000000,202.7200000,203.7700000,72204680
SBER,D,20200619,000000,205.3900000,209.2000000,204.5500000,207.0000000,74923730
SBER,D,20200622,000000,206.7000000,207.9500000,204.2800000,206.4000000,58621480
SBER,D,20200623,000000,207.5100000,209.7400000,206.4300000,207.3000000,53213440
SBER,D,20200625,000000,200.9900000,207.0000000,200.7500000,206.9200000,70420930
SBER,D,20200626,000000,206.9700000,207.5000000,201.7600000,203.1500000,46627040
SBER,D,20200629,000000,201.0900000,205.8600000,200.9700000,205.8000000,42613600
SBER,D,20200630,000000,205.6600000,206.0000000,202.3600000,203.2200000,43705610
SBER,D,20200702,000000,205.0100000,210.1500000,204.2800000,209.6000000,76154820
SBER,D,20200703,000000,210.0000000,211.9700000,209.0000000,210.9500000,50602810
SBER,D,20200706,000000,212.9400000,216.7900000,212.9400000,214.6100000,55118170
SBER,D,20200707,000000,212.9000000,214.2300000,210.5100000,210.5300000,44709210
SBER,D,20200708,000000,210.8000000,212.2900000,209.3000000,210.9700000,41999670
SBER,D,20200709,000000,210.7000000,211.7000000,208.1000000,209.1100000,45129130
SBER,D,20200710,000000,207.5000000,212.6000000,206.5700000,212.2800000,50631590
SBER,D,20200713,000000,213.8600000,214.2000000,208.1100000,208.3900000,51159680
SBER,D,20200714,000000,208.3800000,209.5800000,205.7000000,209.5000000,65996740
SBER,D,20200715,000000,210.2900000,211.8000000,207.6500000,211.0900000,49443460
SBER,D,20200716,000000,209.7000000,212.6000000,208.6300000,211.3500000,38986190
SBER,D,20200717,000000,211.6800000,212.1800000,209.8600000,210.8100000,36123640
SBER,D,20200720,000000,210.2700000,214.4800000,209.0800000,213.8900000,44482520
SBER,D,20200721,000000,215.0000000,219.1000000,214.3800000,215.7300000,75241030
SBER,D,20200722,000000,215.9800000,217.6500000,213.5600000,216.7100000,48418830
SBER,D,20200723,000000,217.4900000,219.2800000,215.0000000,215.4100000,43348380
SBER,D,20200724,000000,214.7800000,217.4100000,197.7300000,215.9700000,53375040
SBER,D,20200727,000000,216.6400000,218.3800000,215.1500000,216.9000000,38282820
SBER,D,20200728,000000,216.8200000,217.4200000,215.2500000,215.5300000,24557890
SBER,D,20200729,000000,215.8900000,219.1800000,215.6300000,219.1800000,41332240
SBER,D,20200730,000000,218.7100000,218.8800000,215.3400000,218.1500000,51172130
SBER,D,20200731,000000,218.1800000,221.9800000,217.4300000,221.5700000,59643550
SBER,D,20200803,000000,222.2700000,228.3600000,221.3000000,226.7200000,64491510
SBER,D,20200804,000000,227.3900000,228.8500000,225.6300000,227.1600000,41990440
SBER,D,20200805,000000,228.1500000,229.1700000,224.3100000,226.4000000,54596910
SBER,D,20200806,000000,226.6000000,227.4300000,224.3500000,226.0000000,30150840
SBER,D,20200807,000000,225.0500000,227.6000000,224.4600000,227.2800000,35603190
SBER,D,20200810,000000,227.8800000,228.7000000,224.5100000,225.9900000,43443970
SBER,D,20200811,000000,226.2100000,234.7300000,226.2100000,232.6500000,81839190
SBER,D,20200812,000000,233.1400000,242.5000000,233.0300000,242.4000000,100956370
SBER,D,20200813,000000,242.1400000,244.0400000,238.5700000,241.3900000,85633070
SBER,D,20200814,000000,242.0000000,242.2200000,238.4700000,239.9900000,44251150
SBER,D,20200817,000000,240.8000000,242.3500000,234.5000000,237.8000000,77010820
SBER,D,20200818,000000,236.8800000,239.8300000,235.6900000,236.3000000,36709210
SBER,D,20200819,000000,235.8900000,240.7500000,235.1900000,239.4000000,38198470
SBER,D,20200820,000000,238.4400000,238.5100000,230.3300000,232.4800000,116907020
SBER,D,20200821,000000,233.3200000,236.5000000,227.3500000,231.2200000,138860290
SBER,D,20200824,000000,232.5000000,233.7000000,230.2000000,231.8100000,44448280
SBER,D,20200825,000000,232.2200000,232.9700000,226.9000000,228.0800000,58959140
SBER,D,20200826,000000,228.3000000,229.4000000,224.7000000,227.8000000,75719340
SBER,D,20200827,000000,227.8000000,229.9800000,225.6000000,226.2300000,51005540
SBER,D,20200828,000000,227.0000000,228.1000000,225.1900000,226.3000000,40700580
SBER,D,20200831,000000,227.0200000,229.7100000,225.0000000,226.1000000,61944640
SBER,D,20200901,000000,226.7100000,227.9700000,226.0100000,227.6400000,37502870
SBER,D,20200902,000000,228.5600000,228.7500000,220.8500000,222.5700000,77783830
SBER,D,20200903,000000,221.7000000,224.2300000,218.0000000,218.3200000,69352330
SBER,D,20200904,000000,218.0100000,222.5000000,216.7500000,222.2100000,70514060
SBER,D,20200907,000000,221.5800000,224.2000000,220.5000000,221.3200000,59227020
SBER,D,20200908,000000,222.0100000,222.4800000,216.2900000,217.6800000,69809370
SBER,D,20200909,000000,217.0300000,218.8800000,216.8000000,218.0000000,47977600
SBER,D,20200910,000000,218.2500000,222.1500000,215.7900000,220.6000000,71152000
SBER,D,20200911,000000,221.2200000,223.1500000,219.7500000,221.0700000,45633510
SBER,D,20200914,000000,222.3200000,227.5400000,222.1300000,227.3700000,62798500
SBER,D,20200915,000000,228.2100000,231.9500000,227.3900000,231.5000000,61742490
SBER,D,20200916,000000,231.7300000,232.6000000,230.1500000,231.0600000,39547830
SBER,D,20200917,000000,229.1000000,231.7500000,228.5700000,231.4600000,48862560
SBER,D,20200918,000000,232.0100000,232.5900000,229.0000000,230.3000000,54568200
SBER,D,20200921,000000,229.8800000,230.0700000,223.4900000,226.2500000,70253350
SBER,D,20200922,000000,226.0100000,230.2800000,225.4600000,229.8800000,66529120
SBER,D,20200923,000000,230.0500000,232.1000000,227.6100000,228.5000000,71209480
SBER,D,20200924,000000,227.7000000,231.1000000,225.7500000,228.1700000,81830090
SBER,D,20200925,000000,229.0100000,229.3000000,226.2500000,228.2400000,60095930
SBER,D,20200928,000000,228.7900000,229.5500000,227.3500000,228.6300000,64238440
SBER,D,20200929,000000,228.8500000,228.8500000,223.1000000,225.4800000,90380110
SBER,D,20200930,000000,224.4400000,230.7500000,223.2500000,229.1400000,78547070
SBER,D,20201001,000000,229.1400000,229.9000000,226.8600000,227.2300000,77695460
SBER,D,20201002,000000,210.4000000,211.3900000,206.5000000,208.8000000,113333260
SBER,D,20201005,000000,209.6000000,210.6900000,207.7200000,208.8900000,45503950
SBER,D,20201006,000000,209.0000000,212.9900000,208.3500000,211.1800000,87494140
SBER,D,20201007,000000,211.3100000,212.6600000,209.0300000,210.6000000,61938560
SBER,D,20201008,000000,211.2100000,211.4300000,207.2600000,207.9700000,49386720
SBER,D,20201009,000000,208.4600000,208.9600000,204.4000000,205.3800000,65464660
SBER,D,20201012,000000,205.9700000,208.4900000,204.5700000,206.1800000,52059840
SBER,D,20201013,000000,205.9200000,207.6400000,204.7700000,205.0300000,45995460
SBER,D,20201014,000000,205.1300000,208.0000000,204.7800000,207.8300000,46800230
SBER,D,20201015,000000,207.4500000,207.5700000,201.9500000,203.8500000,76453110
SBER,D,20201016,000000,204.0100000,204.2500000,200.5000000,201.1700000,66207070
SBER,D,20201019,000000,201.5900000,204.0000000,201.5900000,202.7800000,47388190
SBER,D,20201020,000000,203.0000000,209.7600000,202.5000000,209.5400000,80894090
SBER,D,20201021,000000,210.0400000,213.2500000,208.9000000,210.3300000,82434060
SBER,D,20201022,000000,209.5800000,211.5300000,207.8400000,210.2100000,46737620
SBER,D,20201023,000000,210.0000000,214.7300000,209.1500000,214.5000000,75208650
SBER,D,20201026,000000,213.4000000,214.4500000,210.5000000,211.1000000,58821670
SBER,D,20201027,000000,211.5000000,212.2900000,206.6600000,207.6400000,61053270
SBER,D,20201028,000000,206.9100000,206.9400000,202.3000000,204.7300000,70128700
SBER,D,20201029,000000,206.5100000,207.3300000,203.6400000,205.5800000,91297990
SBER,D,20201030,000000,203.6600000,204.8400000,200.6100000,200.9900000,83424060
SBER,D,20201102,000000,200.4400000,204.5900000,196.1500000,204.5000000,82202910
SBER,D,20201103,000000,205.7000000,211.1100000,203.8000000,209.2000000,90250210
SBER,D,20201105,000000,214.4000000,218.6500000,211.4300000,216.7000000,152059160
SBER,D,20201106,000000,215.8000000,218.2900000,213.0000000,217.5000000,94928190
SBER,D,20201109,000000,220.0000000,231.3000000,218.7000000,228.0500000,217217210
SBER,D,20201110,000000,227.1800000,237.6000000,226.2700000,236.1000000,229431100
SBER,D,20201111,000000,237.0000000,245.9800000,236.8900000,244.2000000,234734740
SBER,D,20201112,000000,243.3100000,245.7200000,240.2200000,242.0800000,151362110
SBER,D,20201113,000000,242.0100000,244.1400000,238.6200000,242.9900000,106127700
SBER,D,20201116,000000,244.1400000,248.7300000,244.0000000,247.9900000,113715900
SBER,D,20201117,000000,247.9900000,249.8400000,243.4100000,245.7000000,94861740
SBER,D,20201118,000000,245.0700000,247.2300000,242.5900000,242.7100000,60036860
SBER,D,20201119,000000,242.5000000,243.4900000,237.3400000,240.2700000,96933550
SBER,D,20201120,000000,239.7000000,240.7700000,236.5700000,239.4200000,48707710
SBER,D,20201123,000000,240.4600000,243.8700000,238.5200000,239.7000000,74750590
SBER,D,20201124,000000,241.5100000,247.8500000,239.5700000,247.3300000,84391720
SBER,D,20201125,000000,247.9500000,252.2000000,246.5500000,251.9100000,133279720
SBER,D,20201126,000000,252.2000000,252.8800000,247.4400000,250.1000000,79802600
